,date,asset,price,weights,Family
1217,2019-05-04,Asset2,65.215,0.11625480281751,Fixed Income
1218,2019-05-05,Asset2,65.215,0.11625480281751,Fixed Income
1219,2019-05-06,Asset2,64.779,0.11625480281751,Fixed Income
1220,2019-05-07,Asset2,64.172,0.11625480281751,Fixed Income
1221,2019-05-08,Asset2,64.08,0.11625480281751,Fixed Income
1222,2019-05-09,Asset2,63.094,0.11625480281751,Fixed Income
1223,2019-05-10,Asset2,62.824,0.11625480281751,Fixed Income
1224,2019-05-11,Asset2,62.824,0.11625480281751,Fixed Income
1225,2019-05-12,Asset2,62.824,0.11625480281751,Fixed Income
1226,2019-05-13,Asset2,62.49,0.11625480281751,Fixed Income
1227,2019-05-14,Asset2,63.146,0.11625480281751,Fixed Income
1228,2019-05-15,Asset2,63.296,0.11625480281751,Fixed Income
1229,2019-05-16,Asset2,64.118,0.11625480281751,Fixed Income
1230,2019-05-17,Asset2,63.904,0.11625480281751,Fixed Income
1231,2019-05-18,Asset2,63.904,0.11625480281751,Fixed Income
1232,2019-05-19,Asset2,63.904,0.11625480281751,Fixed Income
1233,2019-05-20,Asset2,63.233,0.11625480281751,Fixed Income
1234,2019-05-21,Asset2,63.555,0.11625480281751,Fixed Income
1235,2019-05-22,Asset2,63.459,0.11625480281751,Fixed Income
1236,2019-05-23,Asset2,62.584,0.11625480281751,Fixed Income
1237,2019-05-24,Asset2,62.705,0.11625480281751,Fixed Income
1238,2019-05-25,Asset2,62.705,0.11625480281751,Fixed Income
1239,2019-05-26,Asset2,62.705,0.11625480281751,Fixed Income
1240,2019-05-27,Asset2,62.77,0.11625480281751,Fixed Income
1241,2019-05-28,Asset2,62.692,0.11625480281751,Fixed Income
1242,2019-05-29,Asset2,61.593,0.11625480281751,Fixed Income
1243,2019-05-30,Asset2,61.773,0.11625480281751,Fixed Income
1244,2019-05-31,Asset2,61.382,0.11625480281751,Fixed Income
1245,2019-06-01,Asset2,61.382,0.11625480281751,Fixed Income
1246,2019-06-02,Asset2,61.382,0.11625480281751,Fixed Income
1247,2019-06-03,Asset2,61.136,0.11625480281751,Fixed Income
1248,2019-06-04,Asset2,61.839,0.11625480281751,Fixed Income
1249,2019-06-05,Asset2,62.426,0.11625480281751,Fixed Income
1250,2019-06-06,Asset2,62.863,0.11625480281751,Fixed Income
1251,2019-06-07,Asset2,63.756,0.11625480281751,Fixed Income
1252,2019-06-08,Asset2,63.756,0.11625480281751,Fixed Income
1253,2019-06-09,Asset2,63.756,0.11625480281751,Fixed Income
1254,2019-06-10,Asset2,64.282,0.11625480281751,Fixed Income
1255,2019-06-11,Asset2,64.066,0.11625480281751,Fixed Income
1256,2019-06-12,Asset2,63.841,0.11625480281751,Fixed Income
1257,2019-06-13,Asset2,63.976,0.11625480281751,Fixed Income
1258,2019-06-14,Asset2,64.001,0.11625480281751,Fixed Income
1259,2019-06-15,Asset2,64.001,0.11625480281751,Fixed Income
1260,2019-06-16,Asset2,64.001,0.11625480281751,Fixed Income
1261,2019-06-17,Asset2,64.126,0.11625480281751,Fixed Income
1262,2019-06-18,Asset2,64.79,0.11625480281751,Fixed Income
1263,2019-06-19,Asset2,64.656,0.11625480281751,Fixed Income
1264,2019-06-20,Asset2,65.151,0.11625480281751,Fixed Income
1265,2019-06-21,Asset2,65.524,0.11625480281751,Fixed Income
1266,2019-06-22,Asset2,65.524,0.11625480281751,Fixed Income
1267,2019-06-23,Asset2,65.524,0.11625480281751,Fixed Income
1268,2019-06-24,Asset2,65.357,0.11625480281751,Fixed Income
1269,2019-06-25,Asset2,64.942,0.11625480281751,Fixed Income
1270,2019-06-26,Asset2,64.679,0.11625480281751,Fixed Income
1271,2019-06-27,Asset2,64.617,0.11625480281751,Fixed Income
1272,2019-06-28,Asset2,64.932,0.11625480281751,Fixed Income
1273,2019-06-29,Asset2,64.932,0.11625480281751,Fixed Income
1274,2019-06-30,Asset2,64.932,0.11625480281751,Fixed Income
1275,2019-07-01,Asset2,65.593,0.11625480281751,Fixed Income
1276,2019-07-02,Asset2,65.537,0.11625480281751,Fixed Income
1277,2019-07-03,Asset2,66.141,0.11625480281751,Fixed Income
1278,2019-07-04,Asset2,66.368,0.11625480281751,Fixed Income
1279,2019-07-05,Asset2,65.908,0.11625480281751,Fixed Income
1280,2019-07-06,Asset2,65.908,0.11625480281751,Fixed Income
1281,2019-07-07,Asset2,65.908,0.11625480281751,Fixed Income
1282,2019-07-08,Asset2,65.815,0.11625480281751,Fixed Income
1283,2019-07-09,Asset2,65.805,0.11625480281751,Fixed Income
1284,2019-07-10,Asset2,66.17,0.11625480281751,Fixed Income
1285,2019-07-11,Asset2,66.393,0.11625480281751,Fixed Income
1286,2019-07-12,Asset2,66.513,0.11625480281751,Fixed Income
1287,2019-07-13,Asset2,66.513,0.11625480281751,Fixed Income
1288,2019-07-14,Asset2,66.513,0.11625480281751,Fixed Income
1289,2019-07-15,Asset2,66.597,0.11625480281751,Fixed Income
1290,2019-07-16,Asset2,66.62,0.11625480281751,Fixed Income
1291,2019-07-17,Asset2,66.228,0.11625480281751,Fixed Income
1292,2019-07-18,Asset2,65.831,0.11625480281751,Fixed Income
1293,2019-07-19,Asset2,66.285,0.11625480281751,Fixed Income
1294,2019-07-20,Asset2,66.285,0.11625480281751,Fixed Income
1295,2019-07-21,Asset2,66.285,0.11625480281751,Fixed Income
1296,2019-07-22,Asset2,65.858,0.11625480281751,Fixed Income
1297,2019-07-23,Asset2,66.121,0.11625480281751,Fixed Income
1298,2019-07-24,Asset2,66.463,0.11625480281751,Fixed Income
1299,2019-07-25,Asset2,66.529,0.11625480281751,Fixed Income
1300,2019-07-26,Asset2,66.794,0.11625480281751,Fixed Income
1301,2019-07-27,Asset2,66.794,0.11625480281751,Fixed Income
1302,2019-07-28,Asset2,66.794,0.11625480281751,Fixed Income
1303,2019-07-29,Asset2,66.762,0.11625480281751,Fixed Income
1304,2019-07-30,Asset2,66.623,0.11625480281751,Fixed Income
1305,2019-07-31,Asset2,66.639,0.11625480281751,Fixed Income
1306,2019-08-01,Asset2,66.566,0.11625480281751,Fixed Income
1307,2019-08-02,Asset2,64.533,0.11625480281751,Fixed Income
1308,2019-08-03,Asset2,64.533,0.11625480281751,Fixed Income
1309,2019-08-04,Asset2,64.533,0.11625480281751,Fixed Income
1310,2019-08-05,Asset2,63.392,0.11625480281751,Fixed Income
1311,2019-08-06,Asset2,62.983,0.11625480281751,Fixed Income
1312,2019-08-07,Asset2,63.17,0.11625480281751,Fixed Income
1313,2019-08-08,Asset2,64.56,0.11625480281751,Fixed Income
1314,2019-08-09,Asset2,64.181,0.11625480281751,Fixed Income
1315,2019-08-10,Asset2,64.181,0.11625480281751,Fixed Income
1316,2019-08-11,Asset2,64.181,0.11625480281751,Fixed Income
1317,2019-08-12,Asset2,63.876,0.11625480281751,Fixed Income
1318,2019-08-13,Asset2,64.493,0.11625480281751,Fixed Income
1319,2019-08-14,Asset2,63.344,0.11625480281751,Fixed Income
1320,2019-08-15,Asset2,62.874,0.11625480281751,Fixed Income
1321,2019-08-16,Asset2,63.779,0.11625480281751,Fixed Income
1322,2019-08-17,Asset2,63.779,0.11625480281751,Fixed Income
1323,2019-08-18,Asset2,63.779,0.11625480281751,Fixed Income
1324,2019-08-19,Asset2,64.651,0.11625480281751,Fixed Income
1325,2019-08-20,Asset2,64.475,0.11625480281751,Fixed Income
1326,2019-08-21,Asset2,64.645,0.11625480281751,Fixed Income
1327,2019-08-22,Asset2,64.407,0.11625480281751,Fixed Income
1328,2019-08-23,Asset2,63.574,0.11625480281751,Fixed Income
1329,2019-08-24,Asset2,63.574,0.11625480281751,Fixed Income
1330,2019-08-25,Asset2,63.574,0.11625480281751,Fixed Income
1331,2019-08-26,Asset2,63.352,0.11625480281751,Fixed Income
1332,2019-08-27,Asset2,63.568,0.11625480281751,Fixed Income
1333,2019-08-28,Asset2,63.659,0.11625480281751,Fixed Income
1334,2019-08-29,Asset2,64.532,0.11625480281751,Fixed Income
1335,2019-08-30,Asset2,64.501,0.11625480281751,Fixed Income
1336,2019-08-31,Asset2,64.501,0.11625480281751,Fixed Income
1337,2019-09-01,Asset2,64.501,0.11625480281751,Fixed Income
1338,2019-09-02,Asset2,64.325,0.11625480281751,Fixed Income
1339,2019-09-03,Asset2,64.094,0.11625480281751,Fixed Income
1340,2019-09-04,Asset2,64.715,0.11625480281751,Fixed Income
1341,2019-09-05,Asset2,65.782,0.11625480281751,Fixed Income
1342,2019-09-06,Asset2,65.785,0.11625480281751,Fixed Income
1343,2019-09-07,Asset2,65.785,0.11625480281751,Fixed Income
1344,2019-09-08,Asset2,65.785,0.11625480281751,Fixed Income
1345,2019-09-09,Asset2,65.856,0.11625480281751,Fixed Income
1346,2019-09-10,Asset2,65.328,0.11625480281751,Fixed Income
1347,2019-09-11,Asset2,66.01,0.11625480281751,Fixed Income
1348,2019-09-12,Asset2,66.458,0.11625480281751,Fixed Income
1349,2019-09-13,Asset2,66.477,0.11625480281751,Fixed Income
1350,2019-09-14,Asset2,66.477,0.11625480281751,Fixed Income
1351,2019-09-15,Asset2,66.477,0.11625480281751,Fixed Income
1352,2019-09-16,Asset2,66.123,0.11625480281751,Fixed Income
1353,2019-09-17,Asset2,66.174,0.11625480281751,Fixed Income
1354,2019-09-18,Asset2,66.127,0.11625480281751,Fixed Income
1355,2019-09-19,Asset2,66.649,0.11625480281751,Fixed Income
1356,2019-09-20,Asset2,66.424,0.11625480281751,Fixed Income
1357,2019-09-21,Asset2,66.424,0.11625480281751,Fixed Income
1358,2019-09-22,Asset2,66.424,0.11625480281751,Fixed Income
1359,2019-09-23,Asset2,66.026,0.11625480281751,Fixed Income
1360,2019-09-24,Asset2,66.009,0.11625480281751,Fixed Income
1361,2019-09-25,Asset2,65.581,0.11625480281751,Fixed Income
1362,2019-09-26,Asset2,65.487,0.11625480281751,Fixed Income
1363,2019-09-27,Asset2,65.823,0.11625480281751,Fixed Income
1364,2019-09-28,Asset2,65.823,0.11625480281751,Fixed Income
1365,2019-09-29,Asset2,65.823,0.11625480281751,Fixed Income
1366,2019-09-30,Asset2,65.692,0.11625480281751,Fixed Income
1367,2019-10-01,Asset2,65.329,0.11625480281751,Fixed Income
1368,2019-10-02,Asset2,63.624,0.11625480281751,Fixed Income
1369,2019-10-03,Asset2,63.759,0.11625480281751,Fixed Income
1370,2019-10-04,Asset2,64.752,0.11625480281751,Fixed Income
1371,2019-10-05,Asset2,64.752,0.11625480281751,Fixed Income
1372,2019-10-06,Asset2,64.752,0.11625480281751,Fixed Income
1373,2019-10-07,Asset2,65.138,0.11625480281751,Fixed Income
1374,2019-10-08,Asset2,63.874,0.11625480281751,Fixed Income
1375,2019-10-09,Asset2,64.246,0.11625480281751,Fixed Income
1376,2019-10-10,Asset2,64.968,0.11625480281751,Fixed Income
1377,2019-10-11,Asset2,65.98,0.11625480281751,Fixed Income
1378,2019-10-12,Asset2,65.98,0.11625480281751,Fixed Income
1379,2019-10-13,Asset2,65.98,0.11625480281751,Fixed Income
1380,2019-10-14,Asset2,65.462,0.11625480281751,Fixed Income
1381,2019-10-15,Asset2,66.071,0.11625480281751,Fixed Income
1382,2019-10-16,Asset2,65.922,0.11625480281751,Fixed Income
1383,2019-10-17,Asset2,66.042,0.11625480281751,Fixed Income
1384,2019-10-18,Asset2,65.905,0.11625480281751,Fixed Income
1385,2019-10-19,Asset2,65.905,0.11625480281751,Fixed Income
1386,2019-10-20,Asset2,65.905,0.11625480281751,Fixed Income
1387,2019-10-21,Asset2,66.147,0.11625480281751,Fixed Income
1388,2019-10-22,Asset2,66.318,0.11625480281751,Fixed Income
1389,2019-10-23,Asset2,66.105,0.11625480281751,Fixed Income
1390,2019-10-24,Asset2,66.35,0.11625480281751,Fixed Income
1391,2019-10-25,Asset2,66.642,0.11625480281751,Fixed Income
1392,2019-10-26,Asset2,66.642,0.11625480281751,Fixed Income
1393,2019-10-27,Asset2,66.642,0.11625480281751,Fixed Income
1394,2019-10-28,Asset2,66.905,0.11625480281751,Fixed Income
1395,2019-10-29,Asset2,67.045,0.11625480281751,Fixed Income
1396,2019-10-30,Asset2,66.851,0.11625480281751,Fixed Income
1397,2019-10-31,Asset2,66.633,0.11625480281751,Fixed Income
1398,2019-11-01,Asset2,67.347,0.11625480281751,Fixed Income
1399,2019-11-02,Asset2,67.347,0.11625480281751,Fixed Income
1400,2019-11-03,Asset2,67.347,0.11625480281751,Fixed Income
1401,2019-11-04,Asset2,67.822,0.11625480281751,Fixed Income
1402,2019-11-05,Asset2,67.724,0.11625480281751,Fixed Income
1403,2019-11-06,Asset2,67.708,0.11625480281751,Fixed Income
1404,2019-11-07,Asset2,68.114,0.11625480281751,Fixed Income
1405,2019-11-08,Asset2,67.875,0.11625480281751,Fixed Income
1406,2019-11-09,Asset2,67.875,0.11625480281751,Fixed Income
1407,2019-11-10,Asset2,67.875,0.11625480281751,Fixed Income
1408,2019-11-11,Asset2,67.836,0.11625480281751,Fixed Income
1409,2019-11-12,Asset2,68.256,0.11625480281751,Fixed Income
1410,2019-11-13,Asset2,68.067,0.11625480281751,Fixed Income
1411,2019-11-14,Asset2,68.049,0.11625480281751,Fixed Income
1412,2019-11-15,Asset2,68.584,0.11625480281751,Fixed Income
1413,2019-11-16,Asset2,68.584,0.11625480281751,Fixed Income
1414,2019-11-17,Asset2,68.584,0.11625480281751,Fixed Income
1415,2019-11-18,Asset2,68.696,0.11625480281751,Fixed Income
1416,2019-11-19,Asset2,68.698,0.11625480281751,Fixed Income
1417,2019-11-20,Asset2,68.586,0.11625480281751,Fixed Income
1418,2019-11-21,Asset2,68.22,0.11625480281751,Fixed Income
1419,2019-11-22,Asset2,68.298,0.11625480281751,Fixed Income
1420,2019-11-23,Asset2,68.298,0.11625480281751,Fixed Income
1421,2019-11-24,Asset2,68.298,0.11625480281751,Fixed Income
1422,2019-11-25,Asset2,68.889,0.11625480281751,Fixed Income
1423,2019-11-26,Asset2,69.067,0.11625480281751,Fixed Income
1424,2019-11-27,Asset2,69.282,0.11625480281751,Fixed Income
1425,2019-11-28,Asset2,69.358,0.11625480281751,Fixed Income
1426,2019-11-29,Asset2,69.256,0.11625480281751,Fixed Income
1427,2019-11-30,Asset2,69.256,0.11625480281751,Fixed Income
1428,2019-12-01,Asset2,69.256,0.11625480281751,Fixed Income
1429,2019-12-02,Asset2,68.524,0.11625480281751,Fixed Income
1430,2019-12-03,Asset2,67.736,0.11625480281751,Fixed Income
1431,2019-12-04,Asset2,68.595,0.11625480281751,Fixed Income
1432,2019-12-05,Asset2,68.453,0.11625480281751,Fixed Income
1433,2019-12-06,Asset2,69.302,0.11625480281751,Fixed Income
1434,2019-12-07,Asset2,69.302,0.11625480281751,Fixed Income
1435,2019-12-08,Asset2,69.302,0.11625480281751,Fixed Income
1436,2019-12-09,Asset2,69.212,0.11625480281751,Fixed Income
1437,2019-12-10,Asset2,69.044,0.11625480281751,Fixed Income
1438,2019-12-11,Asset2,69.011,0.11625480281751,Fixed Income
1439,2019-12-12,Asset2,69.554,0.11625480281751,Fixed Income
1440,2019-12-13,Asset2,69.533,0.11625480281751,Fixed Income
1441,2019-12-14,Asset2,69.533,0.11625480281751,Fixed Income
1442,2019-12-15,Asset2,69.533,0.11625480281751,Fixed Income
1443,2019-12-16,Asset2,70.281,0.11625480281751,Fixed Income
1444,2019-12-17,Asset2,70.251,0.11625480281751,Fixed Income
1445,2019-12-18,Asset2,70.321,0.11625480281751,Fixed Income
1446,2019-12-19,Asset2,70.439,0.11625480281751,Fixed Income
1447,2019-12-20,Asset2,70.933,0.11625480281751,Fixed Income
1448,2019-12-21,Asset2,70.933,0.11625480281751,Fixed Income
1449,2019-12-22,Asset2,70.933,0.11625480281751,Fixed Income
1450,2019-12-23,Asset2,70.971,0.11625480281751,Fixed Income
1451,2019-12-24,Asset2,70.99,0.11625480281751,Fixed Income
1452,2019-12-25,Asset2,70.99,0.11625480281751,Fixed Income
1453,2019-12-26,Asset2,70.99,0.11625480281751,Fixed Income
1454,2019-12-27,Asset2,71.318,0.11625480281751,Fixed Income
1455,2019-12-28,Asset2,71.318,0.11625480281751,Fixed Income
1456,2019-12-29,Asset2,71.318,0.11625480281751,Fixed Income
1457,2019-12-30,Asset2,70.819,0.11625480281751,Fixed Income
1458,2019-12-31,Asset2,70.8,0.11625480281751,Fixed Income
1459,2020-01-01,Asset2,70.8,0.127528683264721,Fixed Income
1460,2020-01-02,Asset2,71.128,0.127528683264721,Fixed Income
1461,2020-01-03,Asset2,71.155,0.127528683264721,Fixed Income
1462,2020-01-04,Asset2,71.155,0.127528683264721,Fixed Income
1463,2020-01-05,Asset2,71.155,0.127528683264721,Fixed Income
1464,2020-01-06,Asset2,71.052,0.127528683264721,Fixed Income
1465,2020-01-07,Asset2,71.237,0.127528683264721,Fixed Income
1466,2020-01-08,Asset2,71.364,0.127528683264721,Fixed Income
1467,2020-01-09,Asset2,71.908,0.127528683264721,Fixed Income
1468,2020-01-10,Asset2,72.003,0.127528683264721,Fixed Income
1469,2020-01-11,Asset2,72.003,0.127528683264721,Fixed Income
1470,2020-01-12,Asset2,72.003,0.127528683264721,Fixed Income
1471,2020-01-13,Asset2,72.033,0.127528683264721,Fixed Income
1472,2020-01-14,Asset2,72.206,0.127528683264721,Fixed Income
1473,2020-01-15,Asset2,72.443,0.127528683264721,Fixed Income
1474,2020-01-16,Asset2,72.624,0.127528683264721,Fixed Income
1475,2020-01-17,Asset2,73.015,0.127528683264721,Fixed Income
1476,2020-01-18,Asset2,73.015,0.127528683264721,Fixed Income
1477,2020-01-19,Asset2,73.015,0.127528683264721,Fixed Income
1478,2020-01-20,Asset2,73.037,0.127528683264721,Fixed Income
1479,2020-01-21,Asset2,73.082,0.127528683264721,Fixed Income
1480,2020-01-22,Asset2,73.174,0.127528683264721,Fixed Income
1481,2020-01-23,Asset2,72.653,0.127528683264721,Fixed Income
1482,2020-01-24,Asset2,72.822,0.127528683264721,Fixed Income
1483,2020-01-25,Asset2,72.822,0.127528683264721,Fixed Income
1484,2020-01-26,Asset2,72.822,0.127528683264721,Fixed Income
1485,2020-01-27,Asset2,71.285,0.127528683264721,Fixed Income
1486,2020-01-28,Asset2,72.003,0.127528683264721,Fixed Income
1487,2020-01-29,Asset2,72.133,0.127528683264721,Fixed Income
1488,2020-01-30,Asset2,71.466,0.127528683264721,Fixed Income
1489,2020-01-31,Asset2,71.169,0.127528683264721,Fixed Income
1490,2020-02-01,Asset2,71.169,0.127528683264721,Fixed Income
1491,2020-02-02,Asset2,71.169,0.127528683264721,Fixed Income
1492,2020-02-03,Asset2,71.405,0.127528683264721,Fixed Income
1493,2020-02-04,Asset2,72.5,0.127528683264721,Fixed Income
1494,2020-02-05,Asset2,72.947,0.127528683264721,Fixed Income
1495,2020-02-06,Asset2,73.457,0.127528683264721,Fixed Income
1496,2020-02-07,Asset2,73.324,0.127528683264721,Fixed Income
1497,2020-02-08,Asset2,73.324,0.127528683264721,Fixed Income
1498,2020-02-09,Asset2,73.324,0.127528683264721,Fixed Income
1499,2020-02-10,Asset2,73.322,0.127528683264721,Fixed Income
1500,2020-02-11,Asset2,73.894,0.127528683264721,Fixed Income
1501,2020-02-12,Asset2,74.175,0.127528683264721,Fixed Income
1502,2020-02-13,Asset2,74.242,0.127528683264721,Fixed Income
1503,2020-02-14,Asset2,74.225,0.127528683264721,Fixed Income
1504,2020-02-15,Asset2,74.225,0.127528683264721,Fixed Income
1505,2020-02-16,Asset2,74.225,0.127528683264721,Fixed Income
1506,2020-02-17,Asset2,74.459,0.127528683264721,Fixed Income
1507,2020-02-18,Asset2,73.794,0.127528683264721,Fixed Income
1508,2020-02-19,Asset2,74.481,0.127528683264721,Fixed Income
1509,2020-02-20,Asset2,73.532,0.127528683264721,Fixed Income
1510,2020-02-21,Asset2,73.469,0.127528683264721,Fixed Income
1511,2020-02-22,Asset2,73.469,0.127528683264721,Fixed Income
1512,2020-02-23,Asset2,73.469,0.127528683264721,Fixed Income
1513,2020-02-24,Asset2,71.177,0.127528683264721,Fixed Income
1514,2020-02-25,Asset2,70.006,0.127528683264721,Fixed Income
1515,2020-02-26,Asset2,69.602,0.127528683264721,Fixed Income
1516,2020-02-27,Asset2,66.881,0.127528683264721,Fixed Income
1517,2020-02-28,Asset2,63.983,0.127528683264721,Fixed Income
1518,2020-02-29,Asset2,63.983,0.127528683264721,Fixed Income
1519,2020-03-01,Asset2,63.983,0.127528683264721,Fixed Income
1520,2020-03-02,Asset2,66.074,0.127528683264721,Fixed Income
1521,2020-03-03,Asset2,66.756,0.127528683264721,Fixed Income
1522,2020-03-04,Asset2,67.051,0.127528683264721,Fixed Income
1523,2020-03-05,Asset2,67.276,0.127528683264721,Fixed Income
1524,2020-03-06,Asset2,64.785,0.127528683264721,Fixed Income
1525,2020-03-07,Asset2,64.785,0.127528683264721,Fixed Income
1526,2020-03-08,Asset2,64.785,0.127528683264721,Fixed Income
1527,2020-03-09,Asset2,61.573,0.127528683264721,Fixed Income
1528,2020-03-10,Asset2,60.633,0.127528683264721,Fixed Income
1529,2020-03-11,Asset2,60.977,0.127528683264721,Fixed Income
1530,2020-03-12,Asset2,55.159,0.127528683264721,Fixed Income
1531,2020-03-13,Asset2,55.77,0.127528683264721,Fixed Income
1532,2020-03-14,Asset2,55.77,0.127528683264721,Fixed Income
1533,2020-03-15,Asset2,55.77,0.127528683264721,Fixed Income
1534,2020-03-16,Asset2,55.154,0.127528683264721,Fixed Income
1535,2020-03-17,Asset2,54.936,0.127528683264721,Fixed Income
1536,2020-03-18,Asset2,52.024,0.127528683264721,Fixed Income
1537,2020-03-19,Asset2,52.048,0.127528683264721,Fixed Income
1538,2020-03-20,Asset2,51.682,0.127528683264721,Fixed Income
1539,2020-03-21,Asset2,51.682,0.127528683264721,Fixed Income
1540,2020-03-22,Asset2,51.682,0.127528683264721,Fixed Income
1541,2020-03-23,Asset2,48.516,0.127528683264721,Fixed Income
1542,2020-03-24,Asset2,53.013,0.127528683264721,Fixed Income
1543,2020-03-25,Asset2,54.875,0.127528683264721,Fixed Income
1544,2020-03-26,Asset2,56.91,0.127528683264721,Fixed Income
1545,2020-03-27,Asset2,55.958,0.127528683264721,Fixed Income
1546,2020-03-28,Asset2,55.958,0.127528683264721,Fixed Income
1547,2020-03-29,Asset2,55.958,0.127528683264721,Fixed Income
1548,2020-03-30,Asset2,57.148,0.127528683264721,Fixed Income
1549,2020-03-31,Asset2,57.866,0.127528683264721,Fixed Income
1550,2020-04-01,Asset2,54.87,0.127528683264721,Fixed Income
1551,2020-04-02,Asset2,54.825,0.127528683264721,Fixed Income
1552,2020-04-03,Asset2,54.597,0.127528683264721,Fixed Income
1553,2020-04-04,Asset2,54.597,0.127528683264721,Fixed Income
1554,2020-04-05,Asset2,54.597,0.127528683264721,Fixed Income
1555,2020-04-06,Asset2,57.093,0.127528683264721,Fixed Income
1556,2020-04-07,Asset2,59.565,0.127528683264721,Fixed Income
1557,2020-04-08,Asset2,59.484,0.127528683264721,Fixed Income
1558,2020-04-09,Asset2,61.103,0.127528683264721,Fixed Income
1559,2020-04-10,Asset2,61.103,0.127528683264721,Fixed Income
1560,2020-04-11,Asset2,61.103,0.127528683264721,Fixed Income
1561,2020-04-12,Asset2,61.103,0.127528683264721,Fixed Income
1562,2020-04-13,Asset2,61.103,0.127528683264721,Fixed Income
1563,2020-04-14,Asset2,61.738,0.127528683264721,Fixed Income
1564,2020-04-15,Asset2,60.79,0.127528683264721,Fixed Income
1565,2020-04-16,Asset2,61.097,0.127528683264721,Fixed Income
1566,2020-04-17,Asset2,62.192,0.127528683264721,Fixed Income
1567,2020-04-18,Asset2,62.192,0.127528683264721,Fixed Income
1568,2020-04-19,Asset2,62.192,0.127528683264721,Fixed Income
1569,2020-04-20,Asset2,62.657,0.127528683264721,Fixed Income
1570,2020-04-21,Asset2,59.929,0.127528683264721,Fixed Income
1571,2020-04-22,Asset2,61.148,0.127528683264721,Fixed Income
1572,2020-04-23,Asset2,62.04,0.127528683264721,Fixed Income
1573,2020-04-24,Asset2,61.248,0.127528683264721,Fixed Income
1574,2020-04-25,Asset2,61.248,0.127528683264721,Fixed Income
1575,2020-04-26,Asset2,61.248,0.127528683264721,Fixed Income
1576,2020-04-27,Asset2,62.993,0.127528683264721,Fixed Income
1577,2020-04-28,Asset2,63.166,0.127528683264721,Fixed Income
1578,2020-04-29,Asset2,64.277,0.127528683264721,Fixed Income
1579,2020-04-30,Asset2,63.811,0.127528683264721,Fixed Income
1580,2020-05-01,Asset2,63.811,0.127528683264721,Fixed Income
1581,2020-05-02,Asset2,63.811,0.127528683264721,Fixed Income
1582,2020-05-03,Asset2,63.811,0.127528683264721,Fixed Income
1583,2020-05-04,Asset2,61.672,0.127528683264721,Fixed Income
1584,2020-05-05,Asset2,63.323,0.127528683264721,Fixed Income
1585,2020-05-06,Asset2,62.766,0.127528683264721,Fixed Income
1586,2020-05-07,Asset2,63.293,0.127528683264721,Fixed Income
1587,2020-05-08,Asset2,63.949,0.127528683264721,Fixed Income
1588,2020-05-09,Asset2,63.949,0.127528683264721,Fixed Income
1589,2020-05-10,Asset2,63.949,0.127528683264721,Fixed Income
1590,2020-05-11,Asset2,64.022,0.127528683264721,Fixed Income
1591,2020-05-12,Asset2,64.115,0.127528683264721,Fixed Income
1592,2020-05-13,Asset2,62.229,0.127528683264721,Fixed Income
1593,2020-05-14,Asset2,61.388,0.127528683264721,Fixed Income
1594,2020-05-15,Asset2,62.045,0.127528683264721,Fixed Income
1595,2020-05-16,Asset2,62.045,0.127528683264721,Fixed Income
1596,2020-05-17,Asset2,62.045,0.127528683264721,Fixed Income
1597,2020-05-18,Asset2,64.744,0.127528683264721,Fixed Income
1598,2020-05-19,Asset2,64.846,0.127528683264721,Fixed Income
1599,2020-05-20,Asset2,65.284,0.127528683264721,Fixed Income
1600,2020-05-21,Asset2,64.574,0.127528683264721,Fixed Income
1601,2020-05-22,Asset2,64.443,0.127528683264721,Fixed Income
1602,2020-05-23,Asset2,64.443,0.127528683264721,Fixed Income
1603,2020-05-24,Asset2,64.443,0.127528683264721,Fixed Income
1604,2020-05-25,Asset2,65.633,0.127528683264721,Fixed Income
1605,2020-05-26,Asset2,65.934,0.127528683264721,Fixed Income
1606,2020-05-27,Asset2,65.577,0.127528683264721,Fixed Income
1607,2020-05-28,Asset2,66.827,0.127528683264721,Fixed Income
1608,2020-05-29,Asset2,66.026,0.127528683264721,Fixed Income
1609,2020-05-30,Asset2,66.026,0.127528683264721,Fixed Income
1610,2020-05-31,Asset2,66.026,0.127528683264721,Fixed Income
1611,2020-06-01,Asset2,66.77,0.127528683264721,Fixed Income
1612,2020-06-02,Asset2,67.035,0.127528683264721,Fixed Income
1613,2020-06-03,Asset2,68.331,0.127528683264721,Fixed Income
1614,2020-06-04,Asset2,68.252,0.127528683264721,Fixed Income
1615,2020-06-05,Asset2,70.195,0.127528683264721,Fixed Income
1616,2020-06-06,Asset2,70.195,0.127528683264721,Fixed Income
1617,2020-06-07,Asset2,70.195,0.127528683264721,Fixed Income
1618,2020-06-08,Asset2,70.26,0.127528683264721,Fixed Income
1619,2020-06-09,Asset2,70.251,0.127528683264721,Fixed Income
1620,2020-06-10,Asset2,69.864,0.127528683264721,Fixed Income
1621,2020-06-11,Asset2,67.485,0.127528683264721,Fixed Income
1622,2020-06-12,Asset2,66.413,0.127528683264721,Fixed Income
1623,2020-06-13,Asset2,66.413,0.127528683264721,Fixed Income
1624,2020-06-14,Asset2,66.413,0.127528683264721,Fixed Income
1625,2020-06-15,Asset2,66.037,0.127528683264721,Fixed Income
1626,2020-06-16,Asset2,68.454,0.127528683264721,Fixed Income
1627,2020-06-17,Asset2,68.417,0.127528683264721,Fixed Income
